count	HOX	int	gene	CPM	SID	Group
2184	HOXD	8	HOXD8	19.1645152363073	SP22	groupB
2	HOXD	8	HOXD8	0.0125076318442606	SP24	groupA
256	HOXD	8	HOXD8	3.95234594735864	SP26	others
497	HOXD	8	HOXD8	3.61240312872197	SP28	others
892	HOXD	8	HOXD8	12.0860926524199	SP31	others
1873	HOXD	8	HOXD8	18.1149002298416	SP41	groupA
471	HOXD	8	HOXD8	9.12918205455557	X172017	groupA
413	HOXD	8	HOXD8	7.78482179534465	X177793	groupB
403	HOXD	8	HOXD8	8.69687549749419	X747347	groupB
20	HOXD	9	HOXD9	0.247542999580514	SP04	groupA
13	HOXD	9	HOXD9	0.189256331512338	SP05	groupB
214	HOXD	9	HOXD9	2.09637658352842	SP07	others
45	HOXD	9	HOXD9	0.65001687443806	SP08	others
5	HOXD	9	HOXD9	0.0443876909346513	SP09	others
1	HOXD	9	HOXD9	0.0170201676050793	SP11	groupB
4856	HOXD	9	HOXD9	58.9037700292984	SP12	others
1	HOXD	9	HOXD9	0.0105038941769635	SP13	groupB
2	HOXD	9	HOXD9	0.0231583485429647	SP15	groupA
37	HOXD	9	HOXD9	0.449215648837492	SP16	others
1	HOXD	9	HOXD9	0.00878374295718392	SP17	others
0	HOXD	9	HOXD9	0	SP18B5	others
45	HOXD	9	HOXD9	0.810877551146912	SP18T5	others
0	HOXD	9	HOXD9	0	SP19T5	others
0	HOXD	9	HOXD9	0	SP204	others
0	HOXD	9	HOXD9	0	SP20B5	others
2	HOXD	9	HOXD9	0.18828957467927	SP20T5	groupB
0	HOXD	9	HOXD9	0	SP21B5	others
1	HOXD	9	HOXD9	0.0202571979445669	SP21T5	groupB
1204	HOXD	9	HOXD9	10.5650532712976	SP22	groupB
0	HOXD	9	HOXD9	0	SP24	groupA
69	HOXD	9	HOXD9	1.06528074362401	SP26	others
208	HOXD	9	HOXD9	1.51183068566232	SP28	others
450	HOXD	9	HOXD9	6.09724405110867	SP31	others
0	HOXD	9	HOXD9	0	SP41	groupA
2	HOXD	9	HOXD9	0.0387651042656287	X172017	groupA
0	HOXD	9	HOXD9	0	X177793	groupB
63	HOXD	9	HOXD9	1.35956118199041	X747347	groupB
24	HOXD	10	HOXD10	0.297051599496616	SP04	groupA
6	HOXD	10	HOXD10	0.0873490760826175	SP05	groupB
1	HOXD	10	HOXD10	0.0097961522594786	SP07	others
0	HOXD	10	HOXD10	0	SP08	others
0	HOXD	10	HOXD10	0	SP09	others
0	HOXD	10	HOXD10	0	SP11	groupB
3282	HOXD	10	HOXD10	39.8109911936074	SP12	others
6	HOXD	10	HOXD10	0.0630233650617812	SP13	groupB
1	HOXD	10	HOXD10	0.0115791742714824	SP15	groupA
0	HOXD	10	HOXD10	0	SP16	others
0	HOXD	10	HOXD10	0	SP17	others
0	HOXD	10	HOXD10	0	SP18B5	others
0	HOXD	10	HOXD10	0	SP18T5	others
0	HOXD	10	HOXD10	0	SP19T5	others
30	HOXD	10	HOXD10	0.492649780230575	SP204	others
0	HOXD	10	HOXD10	0	SP20B5	others
1	HOXD	10	HOXD10	0.094144787339635	SP20T5	groupB
0	HOXD	10	HOXD10	0	SP21B5	others
1	HOXD	10	HOXD10	0.0202571979445669	SP21T5	groupB
3	HOXD	10	HOXD10	0.0263248835663562	SP22	groupB
0	HOXD	10	HOXD10	0	SP24	groupA
5	HOXD	10	HOXD10	0.0771942567843485	SP26	others
2	HOXD	10	HOXD10	0.0145368335159838	SP28	others
113	HOXD	10	HOXD10	1.53108572838951	SP31	others
2	HOXD	10	HOXD10	0.0193431929843477	SP41	groupA
37	HOXD	10	HOXD10	0.717154428914132	X172017	groupA
115	HOXD	10	HOXD10	2.16768645633083	X177793	groupB
21	HOXD	10	HOXD10	0.453187060663469	X747347	groupB
43	HOXD	11	HOXD11	0.532217449098104	SP04	groupA
0	HOXD	11	HOXD11	0	SP05	groupB
0	HOXD	11	HOXD11	0	SP07	others
0	HOXD	11	HOXD11	0	SP08	others
0	HOXD	11	HOXD11	0	SP09	others
0	HOXD	11	HOXD11	0	SP11	groupB
51	HOXD	11	HOXD11	0.618635146518579	SP12	others
22	HOXD	11	HOXD11	0.231085671893198	SP13	groupB
0	HOXD	11	HOXD11	0	SP15	groupA
0	HOXD	11	HOXD11	0	SP16	others
0	HOXD	11	HOXD11	0	SP17	others
0	HOXD	11	HOXD11	0	SP18B5	others
0	HOXD	11	HOXD11	0	SP18T5	others
0	HOXD	11	HOXD11	0	SP19T5	others
1	HOXD	11	HOXD11	0.0164216593410192	SP204	others
0	HOXD	11	HOXD11	0	SP20B5	others
0	HOXD	11	HOXD11	0	SP20T5	groupB
0	HOXD	11	HOXD11	0	SP21B5	others
0	HOXD	11	HOXD11	0	SP21T5	groupB
7	HOXD	11	HOXD11	0.0614247283214979	SP22	groupB
0	HOXD	11	HOXD11	0	SP24	groupA
0	HOXD	11	HOXD11	0	SP26	others
2	HOXD	11	HOXD11	0.0145368335159838	SP28	others
2	HOXD	11	HOXD11	0.0270988624493719	SP31	others
0	HOXD	11	HOXD11	0	SP41	groupA
3	HOXD	11	HOXD11	0.0581476563984431	X172017	groupA
6	HOXD	11	HOXD11	0.113096684678131	X177793	groupB
5	HOXD	11	HOXD11	0.10790168111035	X747347	groupB
0	HOXD	12	HOXD12	0	SP04	groupA
0	HOXD	12	HOXD12	0	SP05	groupB
0	HOXD	12	HOXD12	0	SP07	others
0	HOXD	12	HOXD12	0	SP08	others
0	HOXD	12	HOXD12	0	SP09	others
0	HOXD	12	HOXD12	0	SP11	groupB
0	HOXD	12	HOXD12	0	SP12	others
0	HOXD	12	HOXD12	0	SP13	groupB
0	HOXD	12	HOXD12	0	SP15	groupA
0	HOXD	12	HOXD12	0	SP16	others
0	HOXD	12	HOXD12	0	SP17	others
0	HOXD	12	HOXD12	0	SP18B5	others
0	HOXD	12	HOXD12	0	SP18T5	others
0	HOXD	12	HOXD12	0	SP19T5	others
0	HOXD	12	HOXD12	0	SP204	others
0	HOXD	12	HOXD12	0	SP20B5	others
0	HOXD	12	HOXD12	0	SP20T5	groupB
0	HOXD	12	HOXD12	0	SP21B5	others
0	HOXD	12	HOXD12	0	SP21T5	groupB
0	HOXD	12	HOXD12	0	SP22	groupB
0	HOXD	12	HOXD12	0	SP24	groupA
0	HOXD	12	HOXD12	0	SP26	others
0	HOXD	12	HOXD12	0	SP28	others
0	HOXD	12	HOXD12	0	SP31	others
0	HOXD	12	HOXD12	0	SP41	groupA
0	HOXD	12	HOXD12	0	X172017	groupA
0	HOXD	12	HOXD12	0	X177793	groupB
0	HOXD	12	HOXD12	0	X747347	groupB
6	HOXD	13	HOXD13	0.0742628998741541	SP04	groupA
0	HOXD	13	HOXD13	0	SP05	groupB
0	HOXD	13	HOXD13	0	SP07	others
0	HOXD	13	HOXD13	0	SP08	others
0	HOXD	13	HOXD13	0	SP09	others
0	HOXD	13	HOXD13	0	SP11	groupB
0	HOXD	13	HOXD13	0	SP12	others
0	HOXD	13	HOXD13	0	SP13	groupB
0	HOXD	13	HOXD13	0	SP15	groupA
0	HOXD	13	HOXD13	0	SP16	others
0	HOXD	13	HOXD13	0	SP17	others
0	HOXD	13	HOXD13	0	SP18B5	others
0	HOXD	13	HOXD13	0	SP18T5	others
0	HOXD	13	HOXD13	0	SP19T5	others
0	HOXD	13	HOXD13	0	SP204	others
0	HOXD	13	HOXD13	0	SP20B5	others
0	HOXD	13	HOXD13	0	SP20T5	groupB
0	HOXD	13	HOXD13	0	SP21B5	others
0	HOXD	13	HOXD13	0	SP21T5	groupB
0	HOXD	13	HOXD13	0	SP22	groupB
0	HOXD	13	HOXD13	0	SP24	groupA
0	HOXD	13	HOXD13	0	SP26	others
0	HOXD	13	HOXD13	0	SP28	others
2	HOXD	13	HOXD13	0.0270988624493719	SP31	others
0	HOXD	13	HOXD13	0	SP41	groupA
0	HOXD	13	HOXD13	0	X172017	groupA
0	HOXD	13	HOXD13	0	X177793	groupB
0	HOXD	13	HOXD13	0	X747347	groupB
