,P149774,P149985,P153403,P153537,P154325,P155534,P157632,P158276,P158665,P158785,P160100,P160971,P161515,P161809,P161865,P165970,P164921,P164398,P165114,P169026,P170008,P170055,P172017,P172390,P172496,P174092,P176973,P177793,P186330,P182545,P179186,P179980,P181568,P170561,P184521,P184022
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL,0.424901313632823,0.381656044923117,0.403923606585411,0.379154721349077,0.353099635521947,0.367812955916689,0.374106012817437,0.426037436352264,0.278104604847138,0.413490469564972,0.384849820426,0.249425655259557,0.327168805109024,0.290495416280415,0.404331969730164,0.448249370205739,0.373147271978528,0.39026984101323,0.423768863769397,0.430355184836874,0.383064697266099,0.383279245572285,0.389858029388835,0.42434814891998,0.411046657819499,0.462107347700414,0.373191605943898,0.47044481034404,0.194765448766693,0.36904915924205,0.456414178463613,0.387988999521192,0.402854861387897,0.385233172348356,0.418238581105969,0.423619610311481
KEGG_MEDICUS_REFERENCE_CA2_PLCD_ITPR_SIGNALING_PATHWAY,0.550364713646371,0.586023380905295,0.492225258541996,0.481323406009136,0.527207755472136,0.579535252056775,0.534726621240452,0.509767730403803,0.529529456182624,0.509603188199076,0.548476217300362,0.497371066192775,0.564544534192018,0.568593299022985,0.527132324132027,0.517532052501057,0.551014861909617,0.556440267304115,0.505717300795189,0.541220188278477,0.528413154272087,0.533745929262319,0.525733918827314,0.532048709116811,0.543540756669793,0.445958897274794,0.55628006525341,0.539084968034775,0.608001280866942,0.525241228649625,0.469654562815052,0.542562332988132,0.561531503928677,0.524025638191851,0.507446198576993,0.539356764022868
KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY,0.663010547290601,0.66717411278296,0.659216234406264,0.651336909619801,0.668233391803427,0.658949606811987,0.666251310680688,0.652510990099071,0.64677236725272,0.667646897451812,0.659790442705138,0.648893513434294,0.64675248117614,0.646680919582868,0.662107950784713,0.649311819230667,0.660609587195869,0.638779735174838,0.639229802739807,0.642304792134484,0.669209056488045,0.665556812439461,0.662568136276048,0.660446280354571,0.64628824357896,0.637628612434572,0.653555571274727,0.639614511547779,0.641852078640705,0.668700574862969,0.662902936136444,0.64584562117645,0.661308899367598,0.65130949583467,0.643955769895346,0.662523064546575
KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING,0.437706779115643,0.400971542003413,0.425816772186842,0.398322233015424,0.334871476039952,0.395870638359116,0.445283936596612,0.443458781916821,0.319958812633,0.399130634672629,0.41555268579141,0.267697595352298,0.345673113292636,0.331408553483191,0.431662299497001,0.431079111290966,0.404079835135625,0.390209385541165,0.432849120616158,0.429933290595974,0.393646054031132,0.393971167068598,0.410418052682738,0.448195415733796,0.438784455766364,0.420751017499315,0.374420339213334,0.474106566859148,0.17921981617699,0.354420259928307,0.405055593275136,0.409508939188078,0.415173227831565,0.415622504877481,0.412350430458332,0.437484109995559
KEGG_MEDICUS_REFERENCE_CASR_PTH_SIGNALING_PATHWAY,0.400981257008673,0.4133035604913,0.402956395532987,0.371963583934185,0.399613710298434,0.374436913523012,0.411757680222337,0.38321717019757,0.408308297204879,0.383577440149614,0.4008522377743,0.375906341452823,0.389322405616465,0.381388736376678,0.387040121628145,0.345864141793867,0.390472876900051,0.395516572576244,0.380875808943329,0.433854228726718,0.423457003072684,0.385347169921545,0.366617809803749,0.392812686527331,0.406365591982448,0.369293291879453,0.368815068456105,0.40454267706776,0.319696683307597,0.382443501940038,0.374079954180236,0.364129163698397,0.374269785978226,0.401193704982726,0.332376469411004,0.36092055082617
KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,0.535604475287099,0.518521609352602,0.514224481955585,0.526789396425038,0.54976409078836,0.536820260713155,0.53520300743411,0.526467360603281,0.481296349933969,0.533802923572856,0.548147317550739,0.536820236195327,0.551522907908393,0.488233005920511,0.532124010422994,0.500927395424843,0.520619534829109,0.536115674358838,0.522128941218798,0.53517281620715,0.521917104386876,0.539499816341247,0.529378828606142,0.542184084456131,0.521367272931837,0.514998338810076,0.512993339820831,0.521014537867836,0.55588998387339,0.545440676452022,0.520930066088206,0.52075880375524,0.53913210291095,0.524988868597727,0.510133686980699,0.517015440622583
KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY,0.517838922174034,0.493615483836859,0.492560319229206,0.507394593766425,0.534323494088863,0.51275059915111,0.512570951968733,0.504417263186929,0.444708911116659,0.535609198507653,0.536469959978625,0.519832221898022,0.518124151148189,0.469703584908884,0.523444864545363,0.474612635005957,0.498759861166645,0.516676157442299,0.498625320710519,0.522677357022433,0.503277660654921,0.525012356878287,0.521088502657643,0.534938493368114,0.504914976562089,0.461723111171652,0.464122368315473,0.506837611008885,0.505556178706971,0.519369156624344,0.484937987216157,0.487479706584132,0.5036270107683,0.499623825907639,0.472889234058006,0.473472798657009
KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY,0.446275312220556,0.45192483781334,0.428913927825145,0.445846254157355,0.466458259705042,0.458856841617016,0.429347883229383,0.421194004780771,0.458967616568701,0.435613401313243,0.475616428359603,0.473374769340235,0.484881437436815,0.416018933080395,0.469867438741313,0.396465758313318,0.442792106975927,0.461441506645191,0.445541672619718,0.454907794804597,0.432193108499802,0.493141528851151,0.437506652492572,0.468079351983441,0.46569186711897,0.382624440209332,0.41992543840004,0.4758920553205,0.490703897888841,0.471659502107978,0.412141112227932,0.450928605207629,0.486723606382475,0.453246084915021,0.428309540164912,0.424537914017473
KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY,0.424166552171538,0.548722487821581,0.540998048392008,0.495620776423428,0.490568921287836,0.501161702199622,0.435901484955457,0.500100818749012,0.50862179316467,0.445251031158438,0.529993820840315,0.47627362152365,0.488581940850666,0.533624563293289,0.547000560628615,0.443703611427669,0.505868471888714,0.540713168776003,0.527710929780094,0.522143696694764,0.498256671582611,0.510109415341481,0.448529979745805,0.478151680729592,0.490992393357664,0.404228174975884,0.518503151820008,0.458425609090028,0.596704604541789,0.475449347504055,0.403172528290902,0.444544328607656,0.523553338997173,0.489290065396532,0.425069398568409,0.43048525045103
KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY,0.497280024117839,0.540590940437934,0.521118089838612,0.477273832713794,0.499618191250023,0.502027201337452,0.516699964828722,0.500686027900811,0.539309310808756,0.495162757525583,0.529321628117017,0.487123422868885,0.493226693963559,0.510223708470255,0.523662697158645,0.444546686801157,0.550012003191905,0.501368710429047,0.481557087120279,0.508493205561458,0.511273704851061,0.541224403976391,0.453236671529584,0.510945250084424,0.50663050046085,0.46703318539251,0.486674049672663,0.483190746099217,0.562033657573611,0.527505200659187,0.533374626675935,0.493378483293342,0.517822822027869,0.511097625522965,0.470144483880156,0.529965256639242
KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY,0.56633455909087,0.571000139261867,0.580566888154758,0.596161488625438,0.548299896057161,0.556578467940573,0.601369046266698,0.566318927115304,0.572401994327951,0.558182605963998,0.568693790200189,0.54696598144603,0.559906540361881,0.583569210933713,0.576885341759407,0.559991654565047,0.577069523506242,0.547174514875829,0.566101594992322,0.579140168696071,0.559047849411266,0.576206216016971,0.534837034693502,0.57404827670857,0.593025574647287,0.536554846129707,0.539179270274986,0.581026156039145,0.560981008236117,0.570607001908537,0.567961738249284,0.565515833237294,0.577084709084995,0.583574375683877,0.582166678781019,0.585253737488567
KEGG_MEDICUS_REFERENCE_CDC25_CELL_CYCLE_G2_M,0.4705775401801,0.400553132032405,0.506280124984842,0.495219972105131,0.48588351411377,0.440380948876896,0.40605397323117,0.446657040813733,0.407245133215732,0.544189650212371,0.450273320205822,0.509602425772676,0.42419972963146,0.360445223111273,0.474446868361333,0.494374243144816,0.437907608547329,0.461665630689497,0.482795299582731,0.392630845806112,0.537604952088606,0.5326504965423,0.515894629612979,0.455193002289275,0.402188575135095,0.585680140691742,0.433124743165156,0.396325037495672,0.484858039009986,0.521134695756333,0.564740386484955,0.465008493024529,0.39998607028545,0.436257464950889,0.478713365667404,0.453970942864394
KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX,0.544776649763161,0.449608691443454,0.586769462695977,0.575108391481302,0.577286467618706,0.500692272637007,0.442539634008202,0.503528838449368,0.476277242545694,0.636431456914748,0.509516905651223,0.611023706676022,0.499735813648368,0.365610015730207,0.545910942841073,0.59663123889738,0.473836551377391,0.519141320175853,0.567997214869434,0.428687955483874,0.618340268328342,0.623989366872131,0.60549020744066,0.510792760164475,0.43711907474684,0.676481991417436,0.475311711835027,0.456901745459854,0.518590121480076,0.558238862349797,0.657363098105587,0.50181714963189,0.439132865763136,0.478269555525088,0.545047050874758,0.496157043794743
KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY,-0.217095094369032,-0.169363902335127,-0.110158911430458,-0.14564109402011,-0.200673215726759,-0.18241600573863,-0.158857479584646,-0.198461966965804,-0.152721271093168,-0.171345793078258,-0.217089487729511,-0.171119231474892,-0.135586025251745,-0.181782370091233,-0.123603012170345,-0.171076326180798,-0.126477158957183,-0.204919360416048,-0.119171613916365,-0.173752836823726,-0.0700137014772442,-0.156085113005762,-0.116228688389945,-0.162355145280455,-0.197146039163851,-0.183366220892738,-0.168051230972703,-0.160736909979049,-0.196734497986483,-0.205926070550577,-0.198577722985496,-0.218011465168423,-0.173533144032267,-0.194828249069042,-0.17176323604989,-0.173485194286892
KEGG_MEDICUS_REFERENCE_CHOLESTEROL_BIOSYNTHESIS,0.614521840423246,0.616780393909815,0.550583204483895,0.60205403540194,0.59068279792875,0.605924903656506,0.563540188887115,0.589644730384137,0.553286320214481,0.604982863435286,0.584840395994286,0.5778361177364,0.556196211320448,0.637681497110058,0.595885798690102,0.574003949016449,0.578783678686705,0.643304763214212,0.605207102869273,0.552094182544769,0.618689365220872,0.622540290352788,0.623564786499727,0.587000601389814,0.641939187092958,0.60516602013976,0.634329262591737,0.606129932622971,0.5837906700047,0.612468702273367,0.651730539402684,0.637697624102846,0.615505952340149,0.629578966007004,0.6545957303949,0.639543732185846
KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS,0.614114917295289,0.652447279372016,0.601056928483774,0.521621395161784,0.618148354206802,0.608338649242112,0.487310626389933,0.587260459351071,0.60808926305662,0.620244039590022,0.62776931426076,0.565894710703341,0.586282688565281,0.615966503956427,0.609514761348645,0.558874056435189,0.632537709212871,0.643342768485285,0.580890935194017,0.541888227532697,0.627987648317795,0.593407819490541,0.591868813060946,0.611802610860661,0.58052800397717,0.52536119199842,0.645222231041099,0.56942748907372,0.657676318307465,0.65201423328701,0.600847142585895,0.589638554020751,0.633233051598227,0.570656180720624,0.575800741084897,0.620522599199273
KEGG_MEDICUS_REFERENCE_CHRNA7_E2F_SIGNALING_PATHWAY,0.558822144001597,0.534536003242287,0.545277123899796,0.556595179009785,0.576494729096896,0.512772468990576,0.556063285279069,0.536104043368073,0.503907059077888,0.580144116143754,0.557386457651045,0.565376000798747,0.51940318362548,0.531982854823366,0.550145089741131,0.553089285394543,0.542078518624412,0.540059402411079,0.568813774050387,0.52839665705602,0.572092494452238,0.569593877935229,0.560126362379015,0.524675065481174,0.584581895607982,0.605611272806188,0.562303129141185,0.529442966633246,0.564373175931636,0.599043609218506,0.639322968879701,0.57875820858052,0.556916100624303,0.577721249819461,0.598232153966768,0.566010509564643
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_FIRST_CARBON_OXIDATION,0.690884764931883,0.674338922424985,0.681741091365389,0.672355726103035,0.693487681183983,0.690819302806331,0.698254149045917,0.684533145864692,0.663729905247209,0.67717964499716,0.678530849054088,0.678124243035906,0.676808720415972,0.685391165090931,0.6763247952939,0.682212694583596,0.678564874021824,0.67597149703515,0.662192925167576,0.693922702272433,0.689950920131269,0.691614433724788,0.677311283380518,0.674699539755347,0.687342049016892,0.675726726600886,0.683094728348194,0.668625948094424,0.687686863758374,0.712863504636324,0.703722498694063,0.680613445638464,0.687824552160567,0.686548854613285,0.691426678544925,0.688796767158636
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_SECOND_CARBON_OXIDATION_2,0.684339270201012,0.695604713572875,0.700043956545787,0.688209873096454,0.681649525565782,0.699166974768977,0.71748835904735,0.695942187508836,0.68325376310032,0.676176581594699,0.694199193257006,0.68204578379208,0.684805901683762,0.699451439807704,0.694761113244806,0.685919942099874,0.700111830307418,0.684714023052611,0.653801847253555,0.715246597113176,0.679214161157565,0.682289528859529,0.667586434286932,0.687811387085889,0.695071420443196,0.66332526745703,0.673221837799501,0.687496799481473,0.686730922346653,0.700471989245576,0.692685472147353,0.695018256441047,0.708703710481263,0.707265898432874,0.699879180183809,0.705926826477912
KEGG_MEDICUS_REFERENCE_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION,0.606157394970786,0.703514717190176,0.60939622243509,0.508792128286724,0.540079515232007,0.635795448652172,0.570968111757833,0.69260783650474,0.689149814944081,0.668144141170967,0.621679420606754,0.612923313532157,0.666685956326621,0.708585319665783,0.663980610751501,0.505686278158955,0.693142768058614,0.667010914651117,0.637619079643695,0.578895307437701,0.590061069835926,0.661908126438349,0.601489420203653,0.675030883973522,0.645248489825957,0.441353302324054,0.643732445890916,0.629785606843554,0.668804735991797,0.592354075518261,0.520432458894067,0.530830090718016,0.664902461852507,0.643312010176176,0.518777895065557,0.618905284699799
KEGG_MEDICUS_REFERENCE_COHESIN_ACETYLATION,0.49581417247569,0.417814899852923,0.510114538068502,0.49085425194113,0.489613520112489,0.453203778504001,0.464444603629611,0.422686072894905,0.416220563542802,0.534283701428458,0.463460701797013,0.515975284573197,0.462936189525709,0.37303979153858,0.494575943015981,0.498415903403421,0.460338779909636,0.444976104028114,0.477560178798882,0.417597442395718,0.564047979532655,0.518392821470259,0.504546505116524,0.465758532781184,0.41434459366803,0.558698369925204,0.451428407275089,0.449008903627054,0.390814724991085,0.513199038540058,0.560608869388039,0.442766308796949,0.399653562152523,0.449214690188163,0.480209272411242,0.455106563922042
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE,0.609886496058568,0.579359329519083,0.606235033324302,0.622069223528787,0.61803609139508,0.605981181643186,0.578867793329614,0.60881357496351,0.575860740338252,0.635519468992047,0.606766468189226,0.637989182433603,0.611228573382315,0.560332171398389,0.607753192018811,0.63315369978786,0.589367678427636,0.608795452416296,0.622894708640385,0.577512469889108,0.631882684143794,0.622024656873962,0.630368939206881,0.596533925064694,0.574775707544678,0.650416924098633,0.599460989650986,0.593992598495286,0.613764602952515,0.6050115037655,0.646538665739019,0.607404976205903,0.589401564363007,0.598091087624541,0.612864858579309,0.607687181769371
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE,0.636260798759609,0.593019213381897,0.64466077377956,0.650851123736601,0.64389364870093,0.597753303702123,0.603354056756071,0.607958378901262,0.569252680437941,0.638360110377363,0.600754605013557,0.652147517337752,0.60144732318199,0.544397708035426,0.633549536894006,0.626739610682258,0.597257041141998,0.608941359848404,0.63132098693932,0.578728866488986,0.652752242061759,0.658068111331551,0.63678671392679,0.620467889406407,0.596508102119733,0.650486591992881,0.604030810350991,0.599446649370836,0.596730747178391,0.632007804908108,0.647345883288989,0.623730312907974,0.589578206684077,0.616876912047838,0.633096529139846,0.621990232667281
KEGG_MEDICUS_REFERENCE_COHESIN_LOADING,0.613765003337025,0.577514471680669,0.582847338700426,0.610078588331125,0.637131794389958,0.58377728102027,0.613316288387088,0.594208843782083,0.555361759374112,0.617856540819524,0.569649232055792,0.60997146868873,0.561501132869105,0.560980983117064,0.576415348033157,0.614241153317286,0.589930398461289,0.567928382491515,0.591324620544711,0.553853721230246,0.657449799181744,0.584164095688563,0.595104297019324,0.589870596998986,0.560469541312815,0.636620994943438,0.609266535179222,0.589627883614641,0.500796477205928,0.613666177358049,0.623106329397427,0.561008788138285,0.569439354166222,0.589523365653292,0.58374073321113,0.589241604597001
KEGG_MEDICUS_REFERENCE_COMMON_PATHWAY_OF_COMPLEMENT_CASCADE_MAC_FORMATION,0.138574305559933,0.178849145310282,0.148909630750305,0.19502222173655,0.149213655774803,0.165447509980307,0.202175316824233,0.209245936398703,0.268036215209325,0.158941887388099,0.155271530592368,0.133395761210748,0.198992152485241,0.282480246650699,0.202982760606173,0.102002980070814,0.0997983593469687,0.153962172404342,0.0816597093921934,0.184592237094409,0.108921756312264,0.136404310526854,0.0901608328842455,0.177298363360129,0.190454253804788,0.106466455550527,0.147843838382766,0.202384611199864,0.170947709533919,0.0648268027746697,0.0941986210043633,0.085882433987122,0.180230262130949,0.160274336319992,0.0995338283403856,0.176811224308777
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING,0.600676542058511,0.547820429756986,0.59702509608888,0.614374310117488,0.614817105168953,0.553584303598017,0.556180458369646,0.565885396755605,0.536331021807177,0.635922411465462,0.559428008156292,0.616239337938757,0.553447525925295,0.505801982500971,0.590454714997392,0.599356584215885,0.566421767259731,0.566825689407604,0.589570497538342,0.535361994266114,0.635860468287571,0.622623065306644,0.612191528225193,0.585823729896032,0.548792143818238,0.658169410859709,0.580812106099268,0.55535089879905,0.577293756555232,0.61061936531356,0.653420228083505,0.592082705003837,0.558599802716405,0.578334406547307,0.59827481214201,0.595716080934441
KEGG_MEDICUS_REFERENCE_COPII_VESICLE_FORMATION,0.612923895182511,0.645162639103421,0.601243378190107,0.58043270124192,0.624226760321189,0.63625376775745,0.585761723459107,0.604025089135744,0.601283350929568,0.620221220775407,0.601259867707889,0.59246739136712,0.60414686018473,0.605655796662439,0.621514723836736,0.584378562441196,0.626332857142226,0.607058103621036,0.583327554273388,0.597005109003294,0.6121381941792,0.605516076699694,0.571483356970248,0.614731143568979,0.596400246056292,0.578111508000557,0.604417884502331,0.582434176680973,0.630754830228191,0.620496901101266,0.618003103353166,0.594125854627695,0.632090920739634,0.609911855643789,0.600590767213559,0.632789412400537
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION,0.643341167559178,0.666238010583439,0.658464582814298,0.629636343143011,0.662529732219476,0.665544853352324,0.587104823561005,0.648224581881689,0.658398883869857,0.661597621792084,0.660676526844945,0.645722010845206,0.656852860345315,0.676485388132581,0.660702026026905,0.640617659725976,0.674961707766832,0.655235602609192,0.637203371008487,0.617882066563341,0.664071109209437,0.672323208180133,0.634963775913891,0.654732695720321,0.652396779943848,0.631339294705631,0.637304271320322,0.609385561074133,0.683110335373168,0.671104677619904,0.646887832582568,0.64992592692434,0.659146785249288,0.665119393084106,0.652883830005127,0.662069430259681
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION,0.521400018257101,0.502996471621952,0.520913892295934,0.51702831048392,0.546826954505767,0.514337433149834,0.516680764951618,0.523023283959936,0.495962756946023,0.543085295941744,0.513226781260024,0.54899534325298,0.511556384294557,0.504359986964975,0.523192738204112,0.525868638981747,0.515388375623466,0.527705578821464,0.504316445863128,0.510944636184356,0.535338425085283,0.525998338992246,0.531513017441736,0.512836400059316,0.508154986624449,0.563549722693278,0.518164179248373,0.497925738203601,0.53195312191058,0.540923051413585,0.528034727470946,0.517563977121586,0.508255508922942,0.517975205391277,0.523365708280496,0.508024917187232
KEGG_MEDICUS_REFERENCE_CREATINE_PATHWAY,0.405601766257847,0.440986736350539,0.518941102925679,0.455694975916375,0.386602525757099,0.470802911189105,0.413872791410948,0.466365519464436,0.444349673174488,0.510964357048154,0.477814528064552,0.456541480109265,0.508803231527231,0.452069072343273,0.491632214809739,0.466432608989364,0.478322635272382,0.444501028371433,0.478713672094015,0.555449615606097,0.45964804586544,0.485812415827971,0.517588726604813,0.489793712463418,0.479092874748695,0.504274728889402,0.449639265587658,0.511097603262518,0.290749416368742,0.305394579739428,0.49858727882371,0.386131563444303,0.445591687706618,0.457383022148409,0.512496982593762,0.489985383392793
KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY,0.497131797959404,0.470288537036361,0.440024212614923,0.437821726103698,0.474082145289002,0.442700083894617,0.425011968287593,0.450581364986561,0.402486913726413,0.451915718247167,0.431815365510636,0.439483089071723,0.440434083738673,0.456432782370007,0.454029423355237,0.465489919973344,0.477525139576171,0.483060439155974,0.444844039169948,0.437011585591516,0.464546709152071,0.493597990158066,0.449341778814451,0.505611563505712,0.453821851896898,0.439479001749997,0.473306756469122,0.466742226641678,0.414797918991706,0.474848976273088,0.465207831977586,0.465540488845397,0.460100501324472,0.446990016153126,0.475512773650432,0.472073359636217
KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS,0.504664321282822,0.568125515374705,0.550317428235979,0.508760916306516,0.539048714336658,0.53438981287998,0.48439403788517,0.506649920329514,0.56673818041674,0.503415880535004,0.545330064631632,0.509091586568686,0.524674912627606,0.530110271930979,0.567271018106331,0.471798769953766,0.56190983641806,0.544364102317178,0.522123213379542,0.527626828275639,0.50807409370437,0.525492505815716,0.481569369586958,0.519512619779636,0.510720494927583,0.453960810292021,0.511163721746822,0.510888209922218,0.615822925397159,0.531349741809965,0.494885896957735,0.484686679177217,0.530435704976187,0.545195340305483,0.498228587593895,0.537586828405617
KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY,0.57883045715686,0.548952776090273,0.537098015450096,0.522369411201553,0.553013672090941,0.540055892156257,0.50895820186,0.559548239831444,0.503409753573977,0.526008053217042,0.530868569520773,0.521425171142799,0.53597518202966,0.555634579424632,0.547283082788845,0.49031856584933,0.513957137828568,0.548365884166226,0.562816246676926,0.529532516788191,0.535997392920919,0.56585997312998,0.543151119038361,0.570287579034654,0.574192336772429,0.500721813501118,0.562132454127654,0.557805584852619,0.535279318984139,0.543738319391402,0.537239252253735,0.592136343579978,0.580610761073704,0.57458894263424,0.5692651953278,0.570732907239845
KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY,0.610285397269015,0.613083214287892,0.604650837377587,0.591680367568867,0.615279395851719,0.595814068392049,0.603045475507659,0.611118716280507,0.586521473595786,0.605937303723916,0.617771028333778,0.582813991488939,0.565806854092108,0.627177001347942,0.615851933314299,0.58936885962019,0.615634065378315,0.608596655024499,0.588956067062582,0.61119095344453,0.624152781955743,0.618514331467645,0.605705137552909,0.619902188246918,0.60722256393507,0.55148458707866,0.590439459867021,0.610505295530042,0.59281254465469,0.605795363495672,0.586294471693186,0.601983113281249,0.604588298602371,0.605263678224292,0.566939332697763,0.590695285989163
KEGG_MEDICUS_REFERENCE_CXCR4_GNA12_13_RHO_SIGNALING_PATHWAY,0.640896275559394,0.657254370977992,0.626222688719903,0.647904640057871,0.644306210812743,0.651870349451211,0.633297963373543,0.640060074305995,0.683339710028647,0.632415662244065,0.647455169858735,0.619761428445208,0.635672212753107,0.642680426225676,0.658137392527333,0.655434295020285,0.654608002752392,0.634756928049896,0.633766038353967,0.64544967428465,0.63448765910116,0.650859041133014,0.630412317676519,0.65740199888431,0.630078706799505,0.612043604472263,0.644335155962137,0.6367338829224,0.636608424827302,0.653441354828513,0.623844722613808,0.633143388785424,0.643828559882617,0.636450049085732,0.582270616657758,0.636904068919201
KEGG_MEDICUS_REFERENCE_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY,0.621356928839041,0.623036999039421,0.626827358943678,0.616683130124976,0.614089677919591,0.626112688492084,0.615844866787055,0.618915627480725,0.629929221382035,0.58921730706913,0.631782330327514,0.596878715628969,0.619390516729269,0.625445200872211,0.625907848355926,0.598747665363912,0.644661215120576,0.619555702091945,0.60647194177984,0.614089996363467,0.624882094592815,0.637907095088481,0.606948473788062,0.622003245089912,0.619021743607886,0.590565082424955,0.624664211508077,0.615654318226369,0.645449085180584,0.627825104364536,0.635033223015741,0.638727872371432,0.624966146675127,0.629523363038818,0.593543652183781,0.629136125849308
KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY,0.554275054643379,0.573554053840871,0.571286054370395,0.549338006452889,0.568552602381149,0.547567689999843,0.556799992079135,0.559495298845708,0.594315328625524,0.551027654027137,0.593101404159356,0.547144685217481,0.552307608283507,0.581191921306303,0.577386006922253,0.545017186688292,0.58875751510996,0.572595421837356,0.559084225170665,0.570739193614397,0.583491845693632,0.571373496217692,0.552519834820669,0.572498748703715,0.558743210425149,0.529769290991602,0.56941767724214,0.5535551853349,0.568347865850192,0.563340620952118,0.557614513784968,0.56869351414376,0.571596029840925,0.567801812532247,0.520485595290041,0.549996818176318
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY,0.550910592056009,0.524855924029362,0.527694111528966,0.548412667997823,0.56581773195523,0.544505612893001,0.543647393912604,0.544883000273736,0.481300407060419,0.560512921751787,0.565658316156039,0.54641322026756,0.549005415789185,0.502842039331425,0.544630227074332,0.522761297354231,0.529055984290181,0.544749603966781,0.53298292150252,0.548743813932861,0.535924975443805,0.549664369099671,0.565087065503093,0.563169062000857,0.537000784185243,0.515449438932838,0.512843012481639,0.540178886172216,0.530209678753416,0.550066310666432,0.520240589374736,0.540137760911504,0.539292085319428,0.534161821910946,0.51222534681174,0.512347322160885
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,0.561979304315382,0.539148103729135,0.53553878955596,0.564396504774319,0.571711814896514,0.563316947866619,0.550599911800572,0.553248724916798,0.517664094641117,0.576026041283471,0.587945181671412,0.577489446255476,0.592959355575271,0.511165969163136,0.566313221561307,0.52935375501785,0.543622072999612,0.56834441088897,0.567028213821461,0.558996969122289,0.546609883057287,0.578254696215937,0.572306004660439,0.577960801801917,0.544692012966771,0.534129082964954,0.533854155955725,0.554240950218749,0.565643036647107,0.577944450060971,0.548483589438032,0.544421354209299,0.562002021796721,0.544411701897061,0.535869848884033,0.537605504780764
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY,0.564530025504393,0.53270233505809,0.534605947598514,0.563354069358142,0.578777022424092,0.565711416021255,0.556718426238749,0.549486156360329,0.498081112353373,0.576111188107915,0.574990505191166,0.581526679003601,0.583248198272767,0.498290301822451,0.558134110791838,0.526040258689891,0.535597165958129,0.557088136738441,0.548682745502591,0.554824372266498,0.546396909384189,0.570885969053307,0.567386033007663,0.572016978218337,0.541567309814214,0.537201672733111,0.527810077170549,0.553567609401193,0.54687781833394,0.575600907716746,0.557392895887955,0.55408957070832,0.561845099831001,0.555291714021846,0.549524812293593,0.538493452366537
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY,0.515708885580081,0.487200870849248,0.483944358617461,0.507256742382757,0.541415593298173,0.507844093937158,0.503108000126837,0.490518491307432,0.453350275656413,0.518607962995216,0.52386007022157,0.532804880778489,0.533341650459298,0.451994298075043,0.512429342009806,0.466011644402646,0.490113678873534,0.510397829878524,0.493062478304482,0.509108107837368,0.488736803814385,0.524466975364417,0.496186514524532,0.522297594781545,0.48431518985469,0.473352298386072,0.475122019803562,0.501646014594166,0.524017229379501,0.529367177686988,0.495113104189248,0.505843017796587,0.526277069600063,0.500534316809334,0.504985497674072,0.479160458070184
